"Model","Itemcode","Description","Currency","Clearance","DecoCharge","MinDecoQTY","PriceBar1","PriceBar2","PriceBar3","PriceBar4","NettPriceQ1","NettPriceQ2","NettPriceQ3","NettPriceQ4","IndustryCol1","IndustryCol2","IndustryCol3","IndustryCol4"
"124222","12422290","Loop 5 W Bluetooth-speaker van gerecycled plastic","EUR","","PAD05","50","1","100","250","1000","12,06","11,60","11,26","11,04","29,30","27,64","26,58","26,06"
"124224","12422490","Magclick magnetische dubbele draadloze oplaadstandaard","EUR","C","PAD03","10","1","25","50","100","5,99","5,99","5,99","5,99","71,07","67,05","64,47","63,21"
"124226","12422601","USB-A naar Type-C TPE 2 A-kabel","EUR","C","","250","1","500","1000","2500","0,25","0,25","0,25","0,25","1,30","1,22","1,18","1,15"
"124228","12422801","USB-A naar Micro-USB TPE 2A-kabel","EUR","C","","250","1","500","1000","2500","0,20","0,20","0,20","0,20","1,14","1,07","1,03","1,01"
"124229","12422901","Type-C naar Type-C TPE 3 A PD-kabel","EUR","C","","250","1","500","1000","2500","0,20","0,20","0,20","0,20","2,14","2,02","1,94","1,90"
"124230","12423090","ADAPT aluminium Type-C multimedia-adapter (USB-A/Type-C/HDMI)","EUR","","PAD04,LAS04","100","1","250","500","1000","32,80","31,54","30,62","30,02","77,14","72,77","69,98","68,60"
"124231","12423102","Cerris laptopstandaard","EUR","C","PAD05,LAS04","25","1","50","100","500","0,99","0,99","0,99","0,99","7,71","7,28","7,00","6,86"
"124232","12423201","Akro kabelbinders","EUR","C","PAD04,GPE04","250","1","500","1000","2500","0,20","0,20","0,20","0,20","1,91","1,80","1,73","1,70"
"124232","12423290","Akro kabelbinders","EUR","C","PAD04,GPE04","250","1","500","1000","2500","0,20","0,20","0,20","0,20","1,91","1,80","1,73","1,70"
"124233","12423302","Edulis bamboe kabelmanager ","EUR","","PAD04,GPE02,LAS04","50","1","100","250","1000","1,55","1,49","1,45","1,42","3,67","3,46","3,33","3,26"
"124234","12423490","ADAPT single band wifi-uitbreider","EUR","","PAD03,DEB03,DPRINT03,DST01","10","1","25","50","100","29,75","28,61","27,78","27,24","69,97","66,01","63,47","62,23"
"124235","12423590","Hybrid Bluetooth-toetsenbord - AZERTY","EUR","","PAD04,DOM001,DST01,LAS04","10","1","25","50","100","43,01","41,36","40,16","39,37","101,13","95,40","91,74","89,94"
"124236","12423690","Hybrid conferentiespeaker","EUR","","PAD05","10","1","25","50","100","47,32","45,50","44,17","43,30","111,25","104,96","100,92","98,94"
"124237","12423764","Magclick telefoonportemonnee","EUR","C","PAD04,DEB03,HTS03","100","1","250","500","1000","0,69","0,69","0,69","0,69","7,38","6,97","6,70","6,57"
"124237","12423790","Magclick telefoonportemonnee","EUR","","PAD04,DEB03,HTS03","100","1","250","500","1000","3,14","3,02","2,93","2,87","7,38","6,97","6,70","6,57"
"124239","12423990","Hybrid slimme draadloze oplader","EUR","","PAD04,DPRINT03","10","1","25","50","100","30,31","29,14","28,29","27,74","71,26","67,22","64,64","63,37"
"124240","12424090","Hybrid premium magnetisch draadloos oplaadstation van 15 W","EUR","","LAS04,DPRINT03,PAD04","10","1","25","50","100","22,94","22,06","21,42","21,00","53,60","50,57","48,62","47,67"
"124241","12424190","Hybrid premium dubbel draadloos oplaadstation van 15 W","EUR","","LAS04,DPRINT03,PAD04","10","1","25","50","100","31,58","30,37","29,49","28,91","73,79","69,62","66,94","65,63"
"124242","12424290","Remix automatisch koppelende True Wireless oordopjes en speaker","EUR","","PAD05,DPRINT04","10","1","25","50","100","21,35","20,53","19,93","19,54","50,21","47,37","45,55","44,66"
"124243","12424302","Minata draadloze oplader van bamboe met klok","EUR","","PAD04,DOM001,DST01,LAS04","10","1","25","50","100","15,58","14,98","14,54","14,25","46,32","43,69","42,01","41,19"
"124244","12424490","Rise aluminium koptelefoonstandaard","EUR","C","LAS02,DOM001,DST01,PAD04","25","1","50","100","500","1,99","1,99","1,99","1,99","18,46","17,42","16,75","16,42"
"124245","12424502","Riff Bluetooth®-koptelefoon van tarwestro met microfoon","EUR","","PAD05,DOM001","10","1","25","50","100","11,63","11,18","10,85","10,64","26,83","25,31","24,33","23,86"
"124246","12424602","Kushi webcam blocker van tarwestro","EUR","","PAD05,DOM001","100","1","250","500","1000","0,11","0,11","0,11","0,11","0,27","0,26","0,25","0,24"
"124247","12424790","Atom draagbaar UV-C-sterilisatorzakje","EUR","C","DST01,DOM001","10","1","25","50","100","2,99","2,99","2,99","2,99","34,04","32,12","30,88","30,28"
"124248","12424890","Studio ringlamp voor selfies en vloggen met telefoonhouder en statief","EUR","","PAD04,DST01","10","1","25","50","100","13,31","12,80","12,43","12,19","31,31","29,54","28,40","27,85"
"124249","12424901","Bright bureaulamp en organizer met draadloze oplader","EUR","","PAD04","25","1","50","100","500","11,00","10,58","10,27","10,07","25,88","24,42","23,48","23,02"
"124250","12425002","Athos Bluetooth® koptelefoon met microfoon","EUR","","LAS04,DOM001,PAD05","10","1","25","50","100","13,81","13,28","12,89","12,64","32,51","30,67","29,49","28,91"
"124251","12425101","Mulan dubbele USB 2.0 hub","EUR","","PAD04,DOM001,DPRINT03","50","1","100","250","1000","2,70","2,60","2,52","2,47","6,34","5,98","5,75","5,64"
"124251","12425121","Mulan dubbele USB 2.0 hub","EUR","C","PAD04,DOM001,DPRINT03","50","1","100","250","1000","0,59","0,59","0,59","0,59","6,34","5,98","5,75","5,64"
"124251","12425153","Mulan dubbele USB 2.0 hub","EUR","","PAD04,DOM001,DPRINT03","50","1","100","250","1000","2,70","2,60","2,52","2,47","6,34","5,98","5,75","5,64"
"124251","12425190","Mulan dubbele USB 2.0 hub","EUR","","PAD04,DOM001,DPRINT03","50","1","100","250","1000","2,70","2,60","2,52","2,47","6,34","5,98","5,75","5,64"
"124252","12425202","Medake draadloze oplader van 10 W van bamboe","EUR","","PAD04,LAS04","10","1","25","50","100","10,58","10,17","9,87","9,68","24,40","23,02","22,13","21,70"
"124253","12425302","Braavos Mini TWS oordopjes","EUR","C","PAD04,DOM001,DPRINT03,DST01","10","1","25","50","100","3,99","3,99","3,99","3,99","40,98","38,66","37,18","36,45"
"124253","12425340","Braavos Mini TWS oordopjes","EUR","C","PAD04,DOM001,DPRINT03,DST01","10","1","25","50","100","3,99","3,99","3,99","3,99","40,98","38,66","37,18","36,45"
"124253","12425352","Braavos Mini TWS oordopjes","EUR","C","PAD04,DOM001,DPRINT03,DST01","10","1","25","50","100","3,99","3,99","3,99","3,99","40,98","38,66","37,18","36,45"
"124253","12425364","Braavos Mini TWS oordopjes","EUR","C","PAD04,DOM001,DPRINT03,DST01","10","1","25","50","100","3,99","3,99","3,99","3,99","40,99","38,67","37,18","36,45"
"124254","12425490","Magclick draadloze aluminium oplader van 15 W","EUR","","PAD04,DST01,LAS04","10","1","25","50","100","10,90","10,48","10,17","9,97","25,61","24,17","23,24","22,78"
"124255","12425590","ADAPT MFI USB-C naar lightning kabel","EUR","C","PAD04","10","1","25","50","100","2,99","2,99","2,99","2,99","34,33","32,39","31,14","30,53"
"124256","12425690","ADAPT Type-C oplaad- en datakabel van 5 A","EUR","C","PAD04,LAS04","10","1","25","50","100","0,89","0,89","0,89","0,89","7,05","6,65","6,40","6,27"
"124257","12425702","Alata bamboe powerbank van 8000 mAh op zonne-energie","EUR","","PAD04,LAS04","10","1","25","50","100","18,17","17,47","16,96","16,63","42,71","40,29","38,74","37,98"
"124258","12425890","Raya opvouwbare telefoonstandaard ","EUR","C","PAD04,DOM001","25","1","50","100","500","1,59","1,59","1,59","1,59","11,72","11,06","10,63","10,42"
"124259","12425990","Pilot dubbele USB-C/USB-A autolader van 55 W","EUR","","PAD04,LAS04","10","1","25","50","100","10,50","10,10","9,81","9,62","24,70","23,31","22,41","21,97"
"124260","12426001","Simba 3-in-1 oplaadkabel en oordopjes","EUR","C","PAD04,DPRINT03,DST01","50","1","100","250","1000","0,69","0,69","0,69","0,69","6,68","6,30","6,06","5,94"
"124260","12426021","Simba 3-in-1 oplaadkabel en oordopjes","EUR","C","PAD04,DPRINT03,DST01","50","1","100","250","1000","0,69","0,69","0,69","0,69","6,68","6,30","6,06","5,94"
"124260","12426053","Simba 3-in-1 oplaadkabel en oordopjes","EUR","C","PAD04,DPRINT03,DST01","50","1","100","250","1000","0,69","0,69","0,69","0,69","6,68","6,30","6,06","5,94"
"124260","12426090","Simba 3-in-1 oplaadkabel en oordopjes","EUR","C","PAD04,DPRINT03,DST01","50","1","100","250","1000","0,69","0,69","0,69","0,69","6,68","6,30","6,06","5,94"
"124262","12426290","Pilot dubbele autolader met QC 3.0 dubbele verlengde oplader voor achterbank","EUR","","PAD05,DOM001","10","1","25","50","100","12,84","12,35","11,99","11,75","30,13","28,43","27,33","26,80"
"124263","12426301","Kubi lanyard voor telefoon","EUR","","PAD05,DOM001,DST01","100","1","250","500","1000","2,18","2,10","2,04","2,00","5,14","4,85","4,66","4,57"
"124263","12426321","Kubi lanyard voor telefoon","EUR","","PAD05,DOM001,DST01","100","1","250","500","1000","2,18","2,10","2,04","2,00","5,14","4,85","4,66","4,57"
"124263","12426353","Kubi lanyard voor telefoon","EUR","","PAD05,DOM001,DST01","100","1","250","500","1000","2,18","2,10","2,04","2,00","5,14","4,85","4,66","4,57"
"124263","12426390","Kubi lanyard voor telefoon","EUR","","PAD05,DOM001,DST01","100","1","250","500","1000","2,18","2,10","2,04","2,00","5,14","4,85","4,66","4,57"
"124264","12426490","Hybrid Active styluspen voor iPad","EUR","","LAS03,PAD04","10","1","25","50","100","35,57","34,20","33,20","32,55","83,49","78,76","75,74","74,25"
"124265","12426590","Resty telefoon- en tablethouder","EUR","","PAD04,DST01","100","1","250","500","1000","1,70","1,63","1,58","1,55","4,18","3,94","3,79","3,72"
"124266","12426690","ADAPT Go Bluetooth® audiozender ","EUR","","PAD04,DPRINT03,DST01","10","1","25","50","100","8,35","8,03","7,80","7,65","19,65","18,54","17,82","17,47"
"124267","12426790","Pilot draagbare elektrische luchtcompressor","EUR","","DPRINT05,DEB03,DOM001,DST01,PAD05","10","1","25","50","100","48,31","46,45","45,10","44,22","112,87","106,48","102,39","100,38"
"124269","12426990","Rollfit vibrerende mobiliteitsroller","EUR","","DEB03","10","1","25","50","100","48,02","46,17","44,83","43,95","112,75","106,37","102,28","100,27"
"124272","12427290","Rise Pro laptopstandaard","EUR","","LAS02,DST01,PAD03","10","1","25","50","100","37,62","36,17","35,12","34,43","88,26","83,26","80,06","78,49"
"124273","12427390","Timefit trainingstimer","EUR","","PAD05,DEB03,DST01","10","1","25","50","100","46,11","44,34","43,05","42,21","108,26","102,13","98,21","96,28"
"124274","12427490","Hybrid monitorlicht ","EUR","","LAS03,DOM001,DST01,PAD04","10","1","25","50","100","34,79","33,45","32,48","31,84","81,67","77,05","74,08","72,63"
"124275","12427506","Terrazzo draadloos oplaadstation van 10 W van bamboe","EUR","","PAD04","25","1","50","100","500","15,51","14,91","14,48","14,20","38,30","36,14","34,75","34,08"
"124276","12427606","Terrazzo Bluetooth® speaker van 5 W","EUR","","PAD05,DOM001,DPRINT04,DST01,LAS04","25","1","50","100","500","22,07","21,22","20,60","20,20","51,89","48,96","47,07","46,15"
"124277","12427706","Terrazzo USB 2.0 hub","EUR","","LAS04","50","1","100","250","1000","12,14","11,67","11,33","11,11","28,55","26,93","25,90","25,39"
"124279","12427990","Rise slanke telefoonstandaard van aluminium","EUR","","LAS04,PAD04","50","1","100","250","1000","8,14","7,83","7,60","7,45","19,09","18,01","17,32","16,98"
"124280","12428002","Hybrid sfeerspeaker","EUR","","LAS04,DOM001,DPRINT04,DST01,PAD05","10","1","25","50","100","41,11","39,53","38,38","37,63","96,52","91,06","87,56","85,84"
"124281","12428190","Ray draadloos oplaadstation met RGB mood light","EUR","","PAD05,DPRINT04,DST01","25","1","50","100","500","10,43","10,03","9,74","9,55","25,78","24,31","23,38","22,92"
"124282","12428290","Move Ultra IPX5 outdoorspeaker met RGB sfeerlicht","EUR","","PAD05,DPRINT05,DST01","10","1","25","50","100","36,52","35,12","34,10","33,43","85,75","80,90","77,79","76,26"
"124283","12428301","Mimi TWS reinigingsset voor oordopjes","EUR","","PAD04,DPRINT04,DST01","100","1","250","500","1000","2,61","2,51","2,44","2,39","6,12","5,77","5,55","5,44"
"124283","12428390","Mimi TWS reinigingsset voor oordopjes","EUR","","PAD04,DPRINT04,DST01","100","1","250","500","1000","2,61","2,51","2,44","2,39","6,12","5,77","5,55","5,44"
"124284","12428401","Anton Advanced ENC oordopjes","EUR","","DPRINT03,PAD04","10","1","25","50","100","27,13","26,09","25,33","24,83","63,78","60,17","57,85","56,72"
"124285","12428501","Tayo TWS oordopjes op zonne-energie ","EUR","","PAD04,DST01","10","1","25","50","100","22,37","21,51","20,88","20,47","52,50","49,53","47,62","46,69"
"124286","12428601","Sensa Bar bewegingssensorlamp","EUR","","LAS04,DOM001,DST01,PAD05","25","1","50","100","250","7,76","7,46","7,24","7,10","17,45","16,47","15,83","15,52"
"124288","12428890","Aero magnetische telefoonhouder","EUR","","LAS03","100","1","250","500","1000","1,79","1,72","1,67","1,64","4,21","3,97","3,82","3,74"
"124290","12429001","Essos 2.0 True Wireless automatisch koppelende oordopjes met houder","EUR","","DPRINT03,DOM001,DST01,LAS04,PAD04","10","1","25","50","100","11,98","11,52","11,18","10,96","28,17","26,57","25,55","25,05"
"124290","12429090","Essos 2.0 True Wireless automatisch koppelende oordopjes met houder","EUR","","DPRINT03,DOM001,DST01,PAD04","10","1","25","50","100","11,98","11,52","11,18","10,96","28,17","26,57","25,55","25,05"
"124291","12429190","Gleam RGB gamingmuis","EUR","","LAS05","25","1","50","100","500","6,12","5,88","5,71","5,60","14,29","13,48","12,97","12,71"
"124292","12429290","Gleam gaming koptelefoon","EUR","","PAD05,DST01,LAS04","25","1","50","100","250","18,40","17,69","17,17","16,83","41,41","39,06","37,56","36,82"
"124293","12429390","Gleam koelstandaard voor gaminglaptop","EUR","","DPRINT05,DST01,PAD04","10","1","25","50","100","18,57","17,86","17,34","17,00","43,39","40,94","39,36","38,59"
"124294","12429406","Bates 3-in-1 oplaadkabel van tarwestro en kurk","EUR","","DPRINT03,LAS04,PAD04","25","1","50","100","250","2,61","2,51","2,44","2,39","6,20","5,85","5,62","5,51"
"124295","12429590","Loop TWS oordopjes van gerecycled plastic","EUR","","DPRINT03,PAD04","10","1","5","25","50","13,47","12,95","12,57","12,32","31,45","29,67","28,53","27,97"
"124296","12429690","Loop Bluetooth® koptelefoon van gerecycled plastic","EUR","","PAD05,DOM001","10","1","25","50","100","19,13","18,39","17,85","17,50","44,67","42,14","40,52","39,73"
"124297","12429790","Hybrid premium True Wireless oordopjes","EUR","","LAS04,DOM001,DPRINT03,DST01,PAD04","25","1","50","100","250","29,06","27,94","27,13","26,60","65,43","61,73","59,35","58,19"
"124299","12429990","Hybrid premium Bluetooth® soundbar van 2 x 5 W","EUR","","DPRINT04,PAD05","10","1","25","50","100","26,92","25,88","25,13","24,64","62,89","59,33","57,05","55,93"
"124300","12430001","Pure TWS oordopjes met antibacterieel additief","EUR","","LAS04,DPRINT03,PAD04","25","1","50","100","500","13,11","12,61","12,24","12,00","30,63","28,90","27,78","27,24"
"124301","12430190","Music Level Bluetooth® speaker van 5 W met RGB sfeerlicht","EUR","","DPRINT05,PAD05","25","1","50","100","250","20,08","19,31","18,75","18,38","45,21","42,65","41,01","40,20"
"124306","12430606","Tapas USB hub van bamboe","EUR","","LAS04,DOM001,DPRINT05,DST01,PAD04","25","1","50","100","250","5,99","5,76","5,59","5,48","13,47","12,71","12,22","11,98"
"124307","12430790","Momento bureauklok van kalksteen voor draadloos opladen","EUR","","LAS04,DOM001,DPRINT03,DST01,PAD04","10","1","25","50","100","18,02","17,33","16,83","16,50","42,12","39,73","38,20","37,46"
"124309","12430906","Kenzu tarwestro USB hub","EUR","","DPRINT03,PAD04","50","1","100","250","500","3,56","3,42","3,32","3,25","8,30","7,83","7,53","7,38"
"124310","12431006","Cerris draadloos oplaadstation van kurk van 15 W","EUR","","LAS04,DPRINT03,PAD04","10","1","25","50","100","14,68","14,12","13,71","13,44","34,31","32,36","31,12","30,51"
"124312","12431206","Cerris Bluetooth® speaker van kurk van 5 W","EUR","","LAS04,PAD04","10","1","25","50","100","18,36","17,65","17,14","16,80","42,88","40,45","38,90","38,14"
"124313","12431390","Hybrid 10.000 mAh 22,5 W aluminium PD powerbank","EUR","","LAS04,DOM001,DPRINT05,DST01,PAD04","10","1","25","50","100","24,48","23,54","22,85","22,40","57,18","53,94","51,86","50,85"
"124317","12431701","Electro powerbank van 20.000 mAh van gerecycled plastic ","EUR","","PAD04,DPRINT05","10","1","25","50","100","24,03","23,11","22,44","22,00","59,38","56,02","53,86","52,80"
"124318","12431806","Ecofiber Bluetooth® speaker en draadloos oplaadstation van bamboe/RPET","EUR","","LAS04,DPRINT05,PAD05","10","1","25","50","100","21,64","20,81","20,20","19,80","53,45","50,42","48,48","47,52"
"124319","12431901","Slender slanke dubbele powerbank van 4000 mAh","EUR","","DPRINT04,PAD04","10","1","25","50","100","8,41","8,09","7,85","7,70","20,76","19,58","18,84","18,48"
"124320","12432001","Stark 2.0 5 W gerecycled plastic IPX5 Bluetooth® speaker ","EUR","","DPRINT05","10","1","25","50","100","10,82","10,40","10,10","9,90","0,00","0,00","0,00","0,00"
"124320","12432081","Stark 2.0 5 W gerecycled plastic IPX5 Bluetooth® speaker ","EUR","","DPRINT05","10","1","25","50","100","10,82","10,40","10,10","9,90","0,00","0,00","0,00","0,00"
"124320","12432090","Stark 2.0 5 W gerecycled plastic IPX5 Bluetooth® speaker ","EUR","","DPRINT05","10","1","25","50","100","10,82","10,40","10,10","9,90","0,00","0,00","0,00","0,00"
"124321","12432190","Loop powerbank van 10.000 mAh van gerecycled plastic ","EUR","","DPRINT05,PAD04","10","1","25","50","100","12,02","11,56","11,22","11,00","29,69","28,01","26,93","26,40"
"124322","12432290","Loop powerbank van 20.000 mAh van gerecycled plastic ","EUR","","DPRINT05,PAD04","10","1","25","50","100","21,64","20,81","20,20","19,80","53,45","50,42","48,48","47,52"
"124323","12432306","Tulda bamboe powerbank 10,000 mAh","EUR","","LAS04,DPRINT05,PAD04","10","1","25","50","100","19,23","18,49","17,95","17,60","47,50","44,81","43,08","42,24"
"124324","12432406","Tulda bamboe powerbank 20,000 mAh","EUR","","LAS04,DPRINT05,PAD04","10","1","25","50","100","30,05","28,89","28,05","27,50","74,21","70,01","67,32","66,00"
"124325","12432590","Tecta 6-in-1 oplaadkabel van gerecycled plastic/bamboe met sleutelhanger","EUR","","LAS04","25","1","50","100","500","3,61","3,47","3,37","3,30","8,90","8,40","8,09","7,92"
"124327","12432701","Hook telefoonhouder voor op het bureau van gerecycled plastic","EUR","","PAD04,DOM001,DST01","50","1","100","250","500","2,98","2,87","2,79","2,74","7,37","6,96","6,70","6,58"
